Circuit Name,Qubit Num,Gate Num,method,lay,cx_ideal,cx_constrained,cx_added,depth_ideal,depth_constrained,seed,layout_time_s,transpile_time_s,size
z4_268,11,3073,trivial,True,1343,3389,2046,1644,3616,3647,0.010725,0.081101,5119
z4_268,11,3073,sabre,True,1343,3302,1959,1644,3497,3647,0.077964,0.080415,5032
z4_268,11,3073,vf2,False,1343,3389,-1,1644,-1,3647,0.013325,0.102554,5119
z4_268,11,3073,dense,True,1343,3497,2154,1644,3675,3647,0.010627,0.080894,5227
z4_268,11,3073,trivial,True,1343,3686,2343,1644,3845,3747,0.010745,0.083140,5416
z4_268,11,3073,sabre,True,1343,3362,2019,1644,3575,3747,0.079141,0.079794,5092
z4_268,11,3073,vf2,False,1343,3686,-1,1644,-1,3747,0.013661,0.104925,5416
z4_268,11,3073,dense,True,1343,3296,1953,1644,3575,3747,0.010967,0.082730,5026
z4_268,11,3073,trivial,True,1343,3785,2442,1644,3933,3847,0.013030,0.127923,5515
z4_268,11,3073,sabre,True,1343,3497,2154,1644,3733,3847,0.058965,0.081082,5227
z4_268,11,3073,vf2,False,1343,3785,-1,1644,-1,3847,0.013764,0.130458,5515
z4_268,11,3073,dense,True,1343,3428,2085,1644,3585,3847,0.028192,0.094397,5158
z4_268,11,3073,trivial,True,1343,3629,2286,1644,3928,3947,0.011693,0.118539,5359
z4_268,11,3073,sabre,True,1343,3308,1965,1644,3552,3947,0.068388,0.090120,5038
z4_268,11,3073,vf2,False,1343,3629,-1,1644,-1,3947,0.014396,0.118139,5359
z4_268,11,3073,dense,True,1343,3275,1932,1644,3491,3947,0.013185,0.084987,5005
z4_268,11,3073,trivial,True,1343,3749,2406,1644,3954,4047,0.011056,0.106876,5479
z4_268,11,3073,sabre,True,1343,3437,2094,1644,3625,4047,0.057281,0.080146,5167
z4_268,11,3073,vf2,False,1343,3749,-1,1644,-1,4047,0.013479,0.105235,5479
z4_268,11,3073,dense,True,1343,3326,1983,1644,3592,4047,0.010777,0.079726,5056
z4_268,11,3073,trivial,True,1343,3590,2247,1644,3754,4147,0.010400,0.105265,5320
z4_268,11,3073,sabre,True,1343,3389,2046,1644,3618,4147,0.056530,0.080993,5119
z4_268,11,3073,vf2,False,1343,3590,-1,1644,-1,4147,0.035740,0.082301,5320
z4_268,11,3073,dense,True,1343,3263,1920,1644,3434,4147,0.010501,0.078898,4993
z4_268,11,3073,trivial,True,1343,3662,2319,1644,3902,4247,0.010102,0.102139,5392
z4_268,11,3073,sabre,True,1343,3500,2157,1644,3689,4247,0.061431,0.104224,5230
z4_268,11,3073,vf2,False,1343,3662,-1,1644,-1,4247,0.013554,0.082785,5392
z4_268,11,3073,dense,True,1343,3464,2121,1644,3648,4247,0.010914,0.102120,5194
z4_268,11,3073,trivial,True,1343,3581,2238,1644,3702,4347,0.010740,0.081581,5311
z4_268,11,3073,sabre,True,1343,3284,1941,1644,3555,4347,0.055375,0.101822,5014
z4_268,11,3073,vf2,False,1343,3581,-1,1644,-1,4347,0.013305,0.082664,5311
z4_268,11,3073,dense,True,1343,3395,2052,1644,3552,4347,0.011390,0.106591,5125
z4_268,11,3073,trivial,True,1343,3590,2247,1644,3778,4447,0.010724,0.083494,5320
z4_268,11,3073,sabre,True,1343,3434,2091,1644,3642,4447,0.058093,0.108974,5164
z4_268,11,3073,vf2,False,1343,3590,-1,1644,-1,4447,0.014050,0.083652,5320
z4_268,11,3073,dense,True,1343,3464,2121,1644,3636,4447,0.011340,0.103678,5194
z4_268,11,3073,trivial,True,1343,3620,2277,1644,3814,4547,0.010490,0.081892,5350
z4_268,11,3073,sabre,True,1343,3326,1983,1644,3624,4547,0.056867,0.101475,5056
z4_268,11,3073,vf2,False,1343,3620,-1,1644,-1,4547,0.013146,0.082131,5350
z4_268,11,3073,dense,True,1343,3461,2118,1644,3657,4547,0.010811,0.102869,5191
z4_268,11,3073,trivial,True,1343,3416,2073,1644,3578,4647,0.010742,0.080244,5146
z4_268,11,3073,sabre,True,1343,3572,2229,1644,3871,4647,0.056420,0.106469,5302
z4_268,11,3073,vf2,False,1343,3416,-1,1644,-1,4647,0.014042,0.080665,5146
z4_268,11,3073,dense,True,1343,3479,2136,1644,3678,4647,0.010889,0.106222,5209
z4_268,11,3073,trivial,True,1343,3623,2280,1644,3860,4747,0.010957,0.082539,5353
z4_268,11,3073,sabre,True,1343,3329,1986,1644,3609,4747,0.055180,0.101748,5059
z4_268,11,3073,vf2,False,1343,3623,-1,1644,-1,4747,0.013718,0.082027,5353
z4_268,11,3073,dense,True,1343,3254,1911,1644,3391,4747,0.010870,0.100111,4984
z4_268,11,3073,trivial,True,1343,3542,2199,1644,3784,4847,0.010656,0.081356,5272
z4_268,11,3073,sabre,True,1343,3398,2055,1644,3596,4847,0.078692,0.080174,5128
z4_268,11,3073,vf2,False,1343,3542,-1,1644,-1,4847,0.013612,0.105484,5272
z4_268,11,3073,dense,True,1343,3416,2073,1644,3590,4847,0.011326,0.080829,5146
z4_268,11,3073,trivial,True,1343,3734,2391,1644,3820,4947,0.010435,0.082829,5464
z4_268,11,3073,sabre,True,1343,2972,1629,1644,3165,4947,0.078496,0.076523,4702
z4_268,11,3073,vf2,False,1343,3734,-1,1644,-1,4947,0.013611,0.104275,5464
z4_268,11,3073,dense,True,1343,3461,2118,1644,3641,4947,0.011183,0.080727,5191
z4_268,11,3073,trivial,True,1343,3704,2361,1644,3849,5047,0.010425,0.103963,5434
z4_268,11,3073,sabre,True,1343,3482,2139,1644,3669,5047,0.056209,0.081489,5212
z4_268,11,3073,vf2,False,1343,3704,-1,1644,-1,5047,0.013270,0.103950,5434
z4_268,11,3073,dense,True,1343,3398,2055,1644,3656,5047,0.011199,0.082084,5128
z4_268,11,3073,trivial,True,1343,3656,2313,1644,3863,5147,0.011464,0.110911,5386
z4_268,11,3073,sabre,True,1343,3254,1911,1644,3477,5147,0.058234,0.079405,4984
z4_268,11,3073,vf2,False,1343,3656,-1,1644,-1,5147,0.013987,0.110460,5386
z4_268,11,3073,dense,True,1343,3437,2094,1644,3608,5147,0.011326,0.080562,5167
z4_268,11,3073,trivial,True,1343,3797,2454,1644,3991,5247,0.010447,0.106021,5527
z4_268,11,3073,sabre,True,1343,3407,2064,1644,3634,5247,0.056733,0.080932,5137
z4_268,11,3073,vf2,False,1343,3797,-1,1644,-1,5247,0.013112,0.105964,5527
z4_268,11,3073,dense,True,1343,3329,1986,1644,3568,5247,0.010958,0.079144,5059
z4_268,11,3073,trivial,True,1343,3473,2130,1644,3775,5347,0.010590,0.103362,5203
z4_268,11,3073,sabre,True,1343,3545,2202,1644,3735,5347,0.056365,0.081180,5275
z4_268,11,3073,vf2,False,1343,3473,-1,1644,-1,5347,0.013571,0.102291,5203
z4_268,11,3073,dense,True,1343,3365,2022,1644,3555,5347,0.011076,0.079395,5095
z4_268,11,3073,trivial,True,1343,3467,2124,1644,3713,5447,0.010430,0.104165,5197
z4_268,11,3073,sabre,True,1343,3251,1908,1644,3514,5447,0.056840,0.078798,4981
z4_268,11,3073,vf2,False,1343,3467,-1,1644,-1,5447,0.013101,0.102455,5197
z4_268,11,3073,dense,True,1343,3365,2022,1644,3642,5447,0.010945,0.079461,5095
z4_268,11,3073,trivial,True,1343,3641,2298,1644,3897,5547,0.010351,0.102129,5371
z4_268,11,3073,sabre,True,1343,3329,1986,1644,3574,5547,0.057211,0.100187,5059
z4_268,11,3073,vf2,False,1343,3641,-1,1644,-1,5547,0.013668,0.081898,5371
z4_268,11,3073,dense,True,1343,3224,1881,1644,3475,5547,0.010920,0.078484,4954
z4_268,11,3073,trivial,True,1343,3716,2373,1644,3920,5647,0.030134,0.082747,5446
z4_268,11,3073,sabre,True,1343,3392,2049,1644,3679,5647,0.057846,0.102291,5122
z4_268,11,3073,vf2,False,1343,3716,-1,1644,-1,5647,0.013729,0.084291,5446
z4_268,11,3073,dense,True,1343,3275,1932,1644,3515,5647,0.010935,0.101141,5005
z4_268,11,3073,trivial,True,1343,3875,2532,1644,4070,5747,0.010510,0.087186,5605
z4_268,11,3073,sabre,True,1343,3164,1821,1644,3426,5747,0.058111,0.104950,4894
z4_268,11,3073,vf2,False,1343,3875,-1,1644,-1,5747,0.014045,0.086248,5605
z4_268,11,3073,dense,True,1343,3521,2178,1644,3764,5747,0.011103,0.108147,5251
z4_268,11,3073,trivial,True,1343,3494,2151,1644,3741,5847,0.010685,0.082465,5224
z4_268,11,3073,sabre,True,1343,3455,2112,1644,3676,5847,0.058878,0.109748,5185
z4_268,11,3073,vf2,False,1343,3494,-1,1644,-1,5847,0.014064,0.082988,5224
z4_268,11,3073,dense,True,1343,3347,2004,1644,3648,5847,0.011187,0.105924,5077
z4_268,11,3073,trivial,True,1343,3605,2262,1644,3764,5947,0.010829,0.083173,5335
z4_268,11,3073,sabre,True,1343,3572,2229,1644,3752,5947,0.058280,0.108738,5302
z4_268,11,3073,vf2,False,1343,3605,-1,1644,-1,5947,0.013706,0.082601,5335
z4_268,11,3073,dense,True,1343,3428,2085,1644,3700,5947,0.011190,0.109250,5158
z4_268,11,3073,trivial,True,1343,3650,2307,1644,3907,6047,0.012204,0.089221,5380
z4_268,11,3073,sabre,True,1343,3296,1953,1644,3557,6047,0.091451,0.088545,5026
z4_268,11,3073,vf2,False,1343,3650,-1,1644,-1,6047,0.015311,0.115117,5380
z4_268,11,3073,dense,True,1343,3527,2184,1644,3733,6047,0.011535,0.083195,5257
z4_268,11,3073,trivial,True,1343,3770,2427,1644,3873,6147,0.010776,0.087968,5500
z4_268,11,3073,sabre,True,1343,3218,1875,1644,3445,6147,0.080953,0.078941,4948
z4_268,11,3073,vf2,False,1343,3770,-1,1644,-1,6147,0.013558,0.108228,5500
z4_268,11,3073,dense,True,1343,3470,2127,1644,3591,6147,0.010894,0.080497,5200
z4_268,11,3073,trivial,True,1343,3689,2346,1644,3848,6247,0.010629,0.111683,5419
z4_268,11,3073,sabre,True,1343,3230,1887,1644,3500,6247,0.064864,0.086525,4960
z4_268,11,3073,vf2,False,1343,3689,-1,1644,-1,6247,0.014863,0.122305,5419
z4_268,11,3073,dense,True,1343,3404,2061,1644,3624,6247,0.011663,0.082486,5134
z4_268,11,3073,trivial,True,1343,3539,2196,1644,3735,6347,0.010759,0.107937,5269
z4_268,11,3073,sabre,True,1343,3404,2061,1644,3555,6347,0.056965,0.080732,5134
z4_268,11,3073,vf2,False,1343,3539,-1,1644,-1,6347,0.013504,0.105846,5269
z4_268,11,3073,dense,True,1343,3386,2043,1644,3547,6347,0.011049,0.081160,5116
z4_268,11,3073,trivial,True,1343,3779,2436,1644,3964,6447,0.010493,0.119589,5509
z4_268,11,3073,sabre,True,1343,3365,2022,1644,3619,6447,0.058740,0.079281,5095
z4_268,11,3073,vf2,False,1343,3779,-1,1644,-1,6447,0.013123,0.105492,5509
z4_268,11,3073,dense,True,1343,3347,2004,1644,3481,6447,0.011171,0.080111,5077
z4_268,11,3073,trivial,True,1343,3707,2364,1644,3940,6547,0.010422,0.103468,5437
z4_268,11,3073,sabre,True,1343,3440,2097,1644,3700,6547,0.055861,0.100934,5170
z4_268,11,3073,vf2,False,1343,3707,-1,1644,-1,6547,0.013771,0.083021,5437
z4_268,11,3073,dense,True,1343,3491,2148,1644,3669,6547,0.011151,0.081444,5221
z4_268,11,3073,trivial,True,1343,3764,2421,1644,3905,6647,0.032403,0.082855,5494
z4_268,11,3073,sabre,True,1343,3299,1956,1644,3526,6647,0.055707,0.099806,5029
z4_268,11,3073,vf2,False,1343,3764,-1,1644,-1,6647,0.013746,0.083224,5494
z4_268,11,3073,dense,True,1343,3269,1926,1644,3446,6647,0.011146,0.102546,4999
z4_268,11,3073,trivial,True,1343,3491,2148,1644,3748,6747,0.010575,0.082008,5221
z4_268,11,3073,sabre,True,1343,3569,2226,1644,3897,6747,0.059477,0.103936,5299
z4_268,11,3073,vf2,False,1343,3491,-1,1644,-1,6747,0.013482,0.080646,5221
z4_268,11,3073,dense,True,1343,3626,2283,1644,3922,6747,0.010848,0.104070,5356
z4_268,11,3073,trivial,True,1343,3635,2292,1644,3826,6847,0.010868,0.085871,5365
z4_268,11,3073,sabre,True,1343,3332,1989,1644,3572,6847,0.056157,0.104246,5062
z4_268,11,3073,vf2,False,1343,3635,-1,1644,-1,6847,0.013809,0.081517,5365
z4_268,11,3073,dense,True,1343,3446,2103,1644,3684,6847,0.010884,0.148260,5176
z4_268,11,3073,trivial,True,1343,3692,2349,1644,3899,6947,0.012419,0.087493,5422
z4_268,11,3073,sabre,True,1343,3356,2013,1644,3524,6947,0.056812,0.104800,5086
z4_268,11,3073,vf2,False,1343,3692,-1,1644,-1,6947,0.013653,0.081659,5422
z4_268,11,3073,dense,True,1343,3476,2133,1644,3632,6947,0.011058,0.104079,5206
z4_268,11,3073,trivial,True,1343,3659,2316,1644,3913,7047,0.010562,0.082154,5389
z4_268,11,3073,sabre,True,1343,3323,1980,1644,3545,7047,0.079296,0.079852,5053
z4_268,11,3073,vf2,False,1343,3659,-1,1644,-1,7047,0.013692,0.104144,5389
z4_268,11,3073,dense,True,1343,3449,2106,1644,3595,7047,0.011166,0.080475,5179
z4_268,11,3073,trivial,True,1343,3830,2487,1644,4113,7147,0.010346,0.082925,5560
z4_268,11,3073,sabre,True,1343,3389,2046,1644,3650,7147,0.077520,0.079666,5119
z4_268,11,3073,vf2,False,1343,3830,-1,1644,-1,7147,0.013557,0.103877,5560
z4_268,11,3073,dense,True,1343,3545,2202,1644,3709,7147,0.010984,0.081007,5275
z4_268,11,3073,trivial,True,1343,3470,2127,1644,3744,7247,0.010170,0.101600,5200
z4_268,11,3073,sabre,True,1343,3443,2100,1644,3730,7247,0.057595,0.080371,5173
z4_268,11,3073,vf2,False,1343,3470,-1,1644,-1,7247,0.013763,0.138353,5200
z4_268,11,3073,dense,True,1343,3305,1962,1644,3447,7247,0.015754,0.102017,5035
z4_268,11,3073,trivial,True,1343,3572,2229,1644,3798,7347,0.011862,0.119649,5302
z4_268,11,3073,sabre,True,1343,3350,2007,1644,3532,7347,0.085155,0.090318,5080
z4_268,11,3073,vf2,False,1343,3572,-1,1644,-1,7347,0.015224,0.111668,5302
z4_268,11,3073,dense,True,1343,3500,2157,1644,3774,7347,0.011304,0.082933,5230
z4_268,11,3073,trivial,True,1343,3791,2448,1644,4009,7447,0.019426,0.227095,5521
z4_268,11,3073,sabre,True,1343,3488,2145,1644,3656,7447,0.062802,0.083027,5218
z4_268,11,3073,vf2,False,1343,3791,-1,1644,-1,7447,0.013563,0.112146,5521
z4_268,11,3073,dense,True,1343,3500,2157,1644,3673,7447,0.011032,0.081756,5230
z4_268,11,3073,trivial,True,1343,3710,2367,1644,3750,7547,0.010189,0.104711,5440
z4_268,11,3073,sabre,True,1343,3392,2049,1644,3659,7547,0.058394,0.103725,5122
z4_268,11,3073,vf2,False,1343,3710,-1,1644,-1,7547,0.013344,0.083084,5440
z4_268,11,3073,dense,True,1343,3545,2202,1644,3635,7547,0.011122,0.102922,5275
z4_268,11,3073,trivial,True,1343,3659,2316,1644,3805,7647,0.010699,0.082320,5389
z4_268,11,3073,sabre,True,1343,3209,1866,1644,3456,7647,0.059652,0.101415,4939
z4_268,11,3073,vf2,False,1343,3659,-1,1644,-1,7647,0.013342,0.082791,5389
z4_268,11,3073,dense,True,1343,3416,2073,1644,3614,7647,0.010964,0.103066,5146
z4_268,11,3073,trivial,True,1343,3800,2457,1644,3988,7747,0.010789,0.083313,5530
z4_268,11,3073,sabre,True,1343,3389,2046,1644,3637,7747,0.107300,0.112755,5119
z4_268,11,3073,vf2,False,1343,3800,-1,1644,-1,7747,0.013887,0.085684,5530
z4_268,11,3073,dense,True,1343,3398,2055,1644,3623,7747,0.011352,0.105742,5128
z4_268,11,3073,trivial,True,1343,3677,2334,1644,3888,7847,0.010564,0.093356,5407
z4_268,11,3073,sabre,True,1343,3470,2127,1644,3645,7847,0.061277,0.108138,5200
z4_268,11,3073,vf2,False,1343,3677,-1,1644,-1,7847,0.014476,0.083109,5407
z4_268,11,3073,dense,True,1343,3527,2184,1644,3761,7847,0.010932,0.107470,5257
z4_268,11,3073,trivial,True,1343,3566,2223,1644,3775,7947,0.011326,0.083661,5296
z4_268,11,3073,sabre,True,1343,3197,1854,1644,3501,7947,0.057611,0.100662,4927
z4_268,11,3073,vf2,False,1343,3566,-1,1644,-1,7947,0.013649,0.081420,5296
z4_268,11,3073,dense,True,1343,3401,2058,1644,3620,7947,0.010780,0.101732,5131
z4_268,11,3073,trivial,True,1343,3614,2271,1644,3752,8047,0.010936,0.083967,5344
z4_268,11,3073,sabre,True,1343,3284,1941,1644,3521,8047,0.082620,0.079598,5014
z4_268,11,3073,vf2,False,1343,3614,-1,1644,-1,8047,0.014386,0.106875,5344
z4_268,11,3073,dense,True,1343,3362,2019,1644,3530,8047,0.011136,0.080165,5092
z4_268,11,3073,trivial,True,1343,3527,2184,1644,3743,8147,0.010435,0.081082,5257
z4_268,11,3073,sabre,True,1343,3374,2031,1644,3649,8147,0.085859,0.081238,5104
z4_268,11,3073,vf2,False,1343,3527,-1,1644,-1,8147,0.013636,0.104093,5257
z4_268,11,3073,dense,True,1343,3575,2232,1644,3774,8147,0.010986,0.081189,5305
z4_268,11,3073,trivial,True,1343,3446,2103,1644,3628,8247,0.010154,0.102411,5176
z4_268,11,3073,sabre,True,1343,3548,2205,1644,3772,8247,0.062010,0.170834,5278
z4_268,11,3073,vf2,False,1343,3446,-1,1644,-1,8247,0.017025,0.153254,5176
z4_268,11,3073,dense,True,1343,3458,2115,1644,3686,8247,0.042980,0.088421,5188
z4_268,11,3073,trivial,True,1343,3719,2376,1644,3890,8347,0.012951,0.120160,5449
z4_268,11,3073,sabre,True,1343,3182,1839,1644,3389,8347,0.062651,0.163992,4912
z4_268,11,3073,vf2,False,1343,3719,-1,1644,-1,8347,0.022006,0.172659,5449
z4_268,11,3073,dense,True,1343,3350,2007,1644,3530,8347,0.012461,0.099144,5080
z4_268,11,3073,trivial,True,1343,3659,2316,1644,3928,8447,0.011957,0.117140,5389
z4_268,11,3073,sabre,True,1343,3266,1923,1644,3637,8447,0.065918,0.085039,4996
z4_268,11,3073,vf2,False,1343,3659,-1,1644,-1,8447,0.045484,0.096267,5389
z4_268,11,3073,dense,True,1343,3431,2088,1644,3573,8447,0.011504,0.086797,5161
z4_268,11,3073,trivial,True,1343,3599,2256,1644,3763,8547,0.012263,0.116768,5329
z4_268,11,3073,sabre,True,1343,3404,2061,1644,3602,8547,0.062760,0.107150,5134
z4_268,11,3073,vf2,False,1343,3599,-1,1644,-1,8547,0.043965,0.108284,5329
z4_268,11,3073,dense,True,1343,3449,2106,1644,3672,8547,0.011421,0.106001,5179
z4_268,11,3073,trivial,True,1343,3449,2106,1644,3664,8647,0.011066,0.081542,5179
z4_268,11,3073,sabre,True,1343,3347,2004,1644,3576,8647,0.118709,0.126694,5077
z4_268,11,3073,vf2,False,1343,3449,-1,1644,-1,8647,0.014934,0.086029,5179
z4_268,11,3073,dense,True,1343,3458,2115,1644,3592,8647,0.012175,0.113687,5188
z4_268,11,3073,trivial,True,1343,3653,2310,1644,4033,8747,0.011239,0.090161,5383
z4_268,11,3073,sabre,True,1343,3335,1992,1644,3657,8747,0.058544,0.147611,5065
z4_268,11,3073,vf2,False,1343,3653,-1,1644,-1,8747,0.015678,0.109818,5383
z4_268,11,3073,dense,True,1343,3458,2115,1644,3693,8747,0.011316,0.106139,5188
z4_268,11,3073,trivial,True,1343,3470,2127,1644,3770,8847,0.010891,0.085191,5200
z4_268,11,3073,sabre,True,1343,3371,2028,1644,3664,8847,0.057264,0.103748,5101
z4_268,11,3073,vf2,False,1343,3470,-1,1644,-1,8847,0.014079,0.085339,5200
z4_268,11,3073,dense,True,1343,3440,2097,1644,3638,8847,0.011111,0.105880,5170
z4_268,11,3073,trivial,True,1343,3677,2334,1644,3841,8947,0.010784,0.083768,5407
z4_268,11,3073,sabre,True,1343,3518,2175,1644,3766,8947,0.056813,0.105971,5248
z4_268,11,3073,vf2,False,1343,3677,-1,1644,-1,8947,0.014084,0.083983,5407
z4_268,11,3073,dense,True,1343,3365,2022,1644,3574,8947,0.011647,0.105854,5095
z4_268,11,3073,trivial,True,1343,3497,2154,1644,3665,9047,0.011332,0.085681,5227
z4_268,11,3073,sabre,True,1343,3326,1983,1644,3474,9047,0.058300,0.105910,5056
z4_268,11,3073,vf2,False,1343,3497,-1,1644,-1,9047,0.014460,0.100341,5227
z4_268,11,3073,dense,True,1343,3410,2067,1644,3629,9047,0.012737,0.129993,5140
z4_268,11,3073,trivial,True,1343,3785,2442,1644,3964,9147,0.010684,0.088515,5515
z4_268,11,3073,sabre,True,1343,3440,2097,1644,3664,9147,0.113630,0.086116,5170
z4_268,11,3073,vf2,False,1343,3785,-1,1644,-1,9147,0.015902,0.086727,5515
z4_268,11,3073,dense,True,1343,3386,2043,1644,3647,9147,0.044674,0.083874,5116
z4_268,11,3073,trivial,True,1343,3404,2061,1644,3613,9247,0.010535,0.091672,5134
z4_268,11,3073,sabre,True,1343,3512,2169,1644,3717,9247,0.081095,0.081552,5242
z4_268,11,3073,vf2,False,1343,3404,-1,1644,-1,9247,0.013570,0.104741,5134
z4_268,11,3073,dense,True,1343,3467,2124,1644,3728,9247,0.010615,0.080696,5197
z4_268,11,3073,trivial,True,1343,3473,2130,1644,3721,9347,0.010556,0.103852,5203
z4_268,11,3073,sabre,True,1343,3257,1914,1644,3512,9347,0.057979,0.079188,4987
z4_268,11,3073,vf2,False,1343,3473,-1,1644,-1,9347,0.013781,0.102006,5203
z4_268,11,3073,dense,True,1343,3320,1977,1644,3563,9347,0.011025,0.079143,5050
z4_268,11,3073,trivial,True,1343,3722,2379,1644,3840,9447,0.010539,0.104627,5452
z4_268,11,3073,sabre,True,1343,3356,2013,1644,3562,9447,0.056071,0.080147,5086
z4_268,11,3073,vf2,False,1343,3722,-1,1644,-1,9447,0.013415,0.103724,5452
z4_268,11,3073,dense,True,1343,3299,1956,1644,3500,9447,0.010680,0.079299,5029
z4_268,11,3073,trivial,True,1343,3557,2214,1644,3676,9547,0.010174,0.102438,5287
z4_268,11,3073,sabre,True,1343,3221,1878,1644,3368,9547,0.057350,0.078820,4951
z4_268,11,3073,vf2,False,1343,3557,-1,1644,-1,9547,0.013610,0.104316,5287
z4_268,11,3073,dense,True,1343,3380,2037,1644,3567,9547,0.011171,0.080003,5110
z4_268,11,3073,trivial,True,1343,3557,2214,1644,3734,9647,0.010536,0.103189,5287
z4_268,11,3073,sabre,True,1343,3332,1989,1644,3478,9647,0.056519,0.079786,5062
z4_268,11,3073,vf2,False,1343,3557,-1,1644,-1,9647,0.013625,0.104718,5287
z4_268,11,3073,dense,True,1343,3413,2070,1644,3578,9647,0.011012,0.081258,5143
z4_268,11,3073,trivial,True,1343,3734,2391,1644,3853,9747,0.010837,0.119224,5464
z4_268,11,3073,sabre,True,1343,3278,1935,1644,3549,9747,0.064629,0.082074,5008
z4_268,11,3073,vf2,False,1343,3734,-1,1644,-1,9747,0.013392,0.105450,5464
z4_268,11,3073,dense,True,1343,3449,2106,1644,3611,9747,0.010857,0.080131,5179
z4_268,11,3073,trivial,True,1343,3527,2184,1644,3679,9847,0.010443,0.102857,5257
z4_268,11,3073,sabre,True,1343,3278,1935,1644,3488,9847,0.058522,0.099444,5008
z4_268,11,3073,vf2,False,1343,3527,-1,1644,-1,9847,0.013766,0.081433,5257
z4_268,11,3073,dense,True,1343,3476,2133,1644,3642,9847,0.010950,0.079992,5206
z4_268,11,3073,trivial,True,1343,3692,2349,1644,3855,9947,0.031360,0.083511,5422
z4_268,11,3073,sabre,True,1343,3503,2160,1644,3850,9947,0.056865,0.101977,5233
z4_268,11,3073,vf2,False,1343,3692,-1,1644,-1,9947,0.013791,0.082158,5422
z4_268,11,3073,dense,True,1343,3311,1968,1644,3508,9947,0.010878,0.101324,5041
cycle10_2_110,12,6050,trivial,True,2648,7256,4608,3386,7635,48,0.019954,0.182389,10658
cycle10_2_110,12,6050,sabre,True,2648,6797,4149,3386,7359,48,0.114804,0.181780,10199
cycle10_2_110,12,6050,vf2,False,2648,7256,-1,3386,-1,48,0.026067,0.184333,10658
cycle10_2_110,12,6050,dense,True,2648,7076,4428,3386,7578,48,0.020634,0.180033,10478
cycle10_2_110,12,6050,trivial,True,2648,7448,4800,3386,7919,148,0.019853,0.183844,10850
cycle10_2_110,12,6050,sabre,True,2648,7019,4371,3386,7591,148,0.137080,0.182812,10421
cycle10_2_110,12,6050,vf2,False,2648,7448,-1,3386,-1,148,0.026275,0.185403,10850
cycle10_2_110,12,6050,dense,True,2648,6983,4335,3386,7340,148,0.020397,0.182788,10385
cycle10_2_110,12,6050,trivial,True,2648,7385,4737,3386,7906,248,0.020160,0.186290,10787
cycle10_2_110,12,6050,sabre,True,2648,6899,4251,3386,7521,248,0.113330,0.182830,10301
cycle10_2_110,12,6050,vf2,False,2648,7385,-1,3386,-1,248,0.061477,0.210073,10787
cycle10_2_110,12,6050,dense,True,2648,6911,4263,3386,7476,248,0.021051,0.185417,10313
cycle10_2_110,12,6050,trivial,True,2648,7451,4803,3386,7851,348,0.020971,0.188534,10853
cycle10_2_110,12,6050,sabre,True,2648,6899,4251,3386,7398,348,0.138816,0.208151,10301
cycle10_2_110,12,6050,vf2,False,2648,7451,-1,3386,-1,348,0.026450,0.185031,10853
cycle10_2_110,12,6050,dense,True,2648,7061,4413,3386,7553,348,0.021117,0.183272,10463
